session,method,gender,emotion,n_annotators,agreement,path,audio_path,utterance_id,oracle_transcript,asr_transcript,utterance_confidence,word_confidences,transcription_success
2,script,F,ang,3,3,Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M016.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M016.wav,Ses02F_script01_2_M016,What does that mean?  Me above all?,What does that mean? Me above all?,0.9013058458055768,"[{'word': 'What', 'start': 0.0, 'end': 0.36, 'probability': 0.7872337102890015}, {'word': 'does', 'start': 0.36, 'end': 0.44, 'probability': 0.9850756525993347}, {'word': 'that', 'start': 0.44, 'end': 0.56, 'probability': 0.9839956164360046}, {'word': 'mean?', 'start': 0.56, 'end': 0.8, 'probability': 0.9972760081291199}, {'word': 'Me', 'start': 1.08, 'end': 1.22, 'probability': 0.7058586478233337}, {'word': 'above', 'start': 1.22, 'end': 1.52, 'probability': 0.8720918893814087}, {'word': 'all?', 'start': 1.52, 'end': 1.88, 'probability': 0.977609395980835}]",True
3,impro,M,sad,4,3,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M020.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M020.wav,Ses03M_impro06_M020,and then something like this happens you know?,"and someone like this happens, you know?",0.7936272237982068,"[{'word': 'and', 'start': 0.6200000000000001, 'end': 1.16, 'probability': 0.25262898206710815}, {'word': 'someone', 'start': 1.16, 'end': 1.4, 'probability': 0.44361063838005066}, {'word': 'like', 'start': 1.4, 'end': 1.58, 'probability': 0.9939882755279541}, {'word': 'this', 'start': 1.58, 'end': 1.76, 'probability': 0.9926602244377136}, {'word': 'happens,', 'start': 1.76, 'end': 2.16, 'probability': 0.9680207967758179}, {'word': 'you', 'start': 2.16, 'end': 2.46, 'probability': 0.907796323299408}, {'word': 'know?', 'start': 2.46, 'end': 2.64, 'probability': 0.9966853260993958}]",True
2,impro,M,neu,4,2,Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_F015.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_F015.wav,Ses02M_impro01_F015,"I'm sorry, sir.",I'm sorry sir.,0.7844319740931193,"[{'word': ""I'm"", 'start': 0.0, 'end': 0.18, 'probability': 0.7621298432350159}, {'word': 'sorry', 'start': 0.18, 'end': 0.54, 'probability': 0.9871184825897217}, {'word': 'sir.', 'start': 0.54, 'end': 0.92, 'probability': 0.6040475964546204}]",True
4,impro,F,sad,3,3,Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F005.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F005.wav,Ses04F_impro02_F005,Well you have to have faith because I don't have a choice and I have to go.,"Well, you have to have faith because I don't have a choice and I have to go.",0.953607918585048,"[{'word': 'Well,', 'start': 0.3400000000000002, 'end': 0.66, 'probability': 0.6598485708236694}, {'word': 'you', 'start': 0.76, 'end': 0.84, 'probability': 0.9935798645019531}, {'word': 'have', 'start': 0.84, 'end': 1.0, 'probability': 0.9943252205848694}, {'word': 'to', 'start': 1.0, 'end': 1.16, 'probability': 0.9986819624900818}, {'word': 'have', 'start': 1.16, 'end': 1.28, 'probability': 0.9961119294166565}, {'word': 'faith', 'start': 1.28, 'end': 1.5, 'probability': 0.9974173307418823}, {'word': 'because', 'start': 1.5, 'end': 1.9, 'probability': 0.8103349208831787}, {'word': 'I', 'start': 1.9, 'end': 2.16, 'probability': 0.9719926714897156}, {'word': ""don't"", 'start': 2.16, 'end': 2.3, 'probability': 0.9958463609218597}, {'word': 'have', 'start': 2.3, 'end': 2.44, 'probability': 0.9979239702224731}, {'word': 'a', 'start': 2.44, 'end': 2.54, 'probability': 0.983934223651886}, {'word': 'choice', 'start': 2.54, 'end': 2.76, 'probability': 0.9981319308280945}, {'word': 'and', 'start': 2.76, 'end': 3.02, 'probability': 0.8337242007255554}, {'word': 'I', 'start': 3.02, 'end': 3.12, 'probability': 0.9947925209999084}, {'word': 'have', 'start': 3.12, 'end': 3.22, 'probability': 0.9915854930877686}, {'word': 'to', 'start': 3.22, 'end': 3.38, 'probability': 0.9970030188560486}, {'word': 'go.', 'start': 3.38, 'end': 3.54, 'probability': 0.9961004257202148}]",True
3,script,F,sad,3,3,Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M032.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M032.wav,Ses03F_script01_3_M032,It takes a little while to toss that off. Because they weren't just men.,"Yeah, it takes little wild toss that off. Because they weren't just men.",0.8043102255234351,"[{'word': 'Yeah,', 'start': 0.0, 'end': 0.8, 'probability': 0.4088808596134186}, {'word': 'it', 'start': 1.18, 'end': 1.5, 'probability': 0.505893886089325}, {'word': 'takes', 'start': 1.5, 'end': 1.66, 'probability': 0.985077440738678}, {'word': 'little', 'start': 1.66, 'end': 1.9, 'probability': 0.8321501016616821}, {'word': 'wild', 'start': 1.9, 'end': 2.18, 'probability': 0.8074783682823181}, {'word': 'toss', 'start': 2.18, 'end': 2.48, 'probability': 0.582665205001831}, {'word': 'that', 'start': 2.48, 'end': 2.74, 'probability': 0.9268882870674133}, {'word': 'off.', 'start': 2.74, 'end': 2.96, 'probability': 0.9239639043807983}, {'word': 'Because', 'start': 4.08, 'end': 4.62, 'probability': 0.7793548107147217}, {'word': 'they', 'start': 4.62, 'end': 4.74, 'probability': 0.9939239621162415}, {'word': ""weren't"", 'start': 4.74, 'end': 4.9, 'probability': 0.9881062805652618}, {'word': 'just', 'start': 4.9, 'end': 5.08, 'probability': 0.9979311227798462}, {'word': 'men.', 'start': 5.08, 'end': 5.3, 'probability': 0.7237187027931213}]",True
4,impro,F,hap,3,3,Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F028.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F028.wav,Ses04F_impro07_F028,I know.  We should have a party.,I know we should have a party.,0.8199547231197357,"[{'word': 'I', 'start': 0.0, 'end': 0.42, 'probability': 0.5842829942703247}, {'word': 'know', 'start': 0.42, 'end': 0.64, 'probability': 0.8993390202522278}, {'word': 'we', 'start': 0.64, 'end': 1.4, 'probability': 0.33001723885536194}, {'word': 'should', 'start': 1.4, 'end': 1.5, 'probability': 0.9874476790428162}, {'word': 'have', 'start': 1.5, 'end': 1.58, 'probability': 0.9917701482772827}, {'word': 'a', 'start': 1.58, 'end': 1.68, 'probability': 0.995162844657898}, {'word': 'party.', 'start': 1.68, 'end': 1.9, 'probability': 0.9516631364822388}]",True
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.wav,Ses02M_script02_2_M023,Take off our shoes?,Take off our shoes,0.9173181354999542,"[{'word': 'Take', 'start': 0.0, 'end': 0.54, 'probability': 0.7922160625457764}, {'word': 'off', 'start': 0.54, 'end': 0.66, 'probability': 0.8901068568229675}, {'word': 'our', 'start': 0.66, 'end': 0.8, 'probability': 0.9890611171722412}, {'word': 'shoes', 'start': 0.8, 'end': 1.14, 'probability': 0.9978885054588318}]",True
1,script,M,hap,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M029.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M029.wav,Ses01M_script03_1_M029,"Come here darling, kiss me",Come here darling. Kiss me.,0.8964788317680359,"[{'word': 'Come', 'start': 0.0, 'end': 0.7, 'probability': 0.6718517541885376}, {'word': 'here', 'start': 0.7, 'end': 0.86, 'probability': 0.9718428254127502}, {'word': 'darling.', 'start': 0.86, 'end': 1.22, 'probability': 0.8694050908088684}, {'word': 'Kiss', 'start': 1.76, 'end': 2.22, 'probability': 0.9779332876205444}, {'word': 'me.', 'start': 2.22, 'end': 2.42, 'probability': 0.9913612008094788}]",True
4,script,M,neu,3,3,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F027.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F027.wav,Ses04M_script01_1_F027,How do you know she'll marry you?  Maybe she feels the same way father does.,How do you know she'll marry you? Maybe she feels the same way Father does.,0.9163036902745564,"[{'word': 'How', 'start': 0.5400000000000005, 'end': 0.94, 'probability': 0.6768501996994019}, {'word': 'do', 'start': 0.94, 'end': 1.06, 'probability': 0.9832664728164673}, {'word': 'you', 'start': 1.06, 'end': 1.14, 'probability': 0.9962347149848938}, {'word': 'know', 'start': 1.14, 'end': 1.32, 'probability': 0.9589887261390686}, {'word': ""she'll"", 'start': 1.32, 'end': 1.56, 'probability': 0.7672990560531616}, {'word': 'marry', 'start': 1.56, 'end': 1.7, 'probability': 0.9974769949913025}, {'word': 'you?', 'start': 1.7, 'end': 1.94, 'probability': 0.9104222655296326}, {'word': 'Maybe', 'start': 2.06, 'end': 2.2, 'probability': 0.9762524366378784}, {'word': 'she', 'start': 2.2, 'end': 2.4, 'probability': 0.9937028288841248}, {'word': 'feels', 'start': 2.4, 'end': 2.62, 'probability': 0.9859330058097839}, {'word': 'the', 'start': 2.62, 'end': 2.82, 'probability': 0.9905347228050232}, {'word': 'same', 'start': 2.82, 'end': 3.0, 'probability': 0.9960671067237854}, {'word': 'way', 'start': 3.0, 'end': 3.18, 'probability': 0.9962419271469116}, {'word': 'Father', 'start': 3.18, 'end': 3.5, 'probability': 0.5348330140113831}, {'word': 'does.', 'start': 3.5, 'end': 3.74, 'probability': 0.9804518818855286}]",True
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.wav,Ses02M_script02_2_M042,What have we got here?,What have we got here?,0.8220549821853638,"[{'word': 'What', 'start': 0.5199999999999998, 'end': 0.94, 'probability': 0.5361593961715698}, {'word': 'have', 'start': 0.94, 'end': 1.02, 'probability': 0.5950756072998047}, {'word': 'we', 'start': 1.02, 'end': 1.14, 'probability': 0.9933672547340393}, {'word': 'got', 'start': 1.14, 'end': 1.28, 'probability': 0.9953278303146362}, {'word': 'here?', 'start': 1.28, 'end': 1.56, 'probability': 0.9903448224067688}]",True
1,script,F,fru,3,2,Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M012.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M012.wav,Ses01F_script02_1_M012,"Naturally.  God, how could we not think to bring it?  I hope the moon stays out, though.","Naturally. God, how can we not think to bring it? I hope the moon stays out though.",0.8819483904277577,"[{'word': 'Naturally.', 'start': 1.2999999999999996, 'end': 1.66, 'probability': 0.9058122038841248}, {'word': 'God,', 'start': 2.48, 'end': 2.8, 'probability': 0.5784340500831604}, {'word': 'how', 'start': 2.82, 'end': 2.9, 'probability': 0.6350455284118652}, {'word': 'can', 'start': 2.9, 'end': 2.98, 'probability': 0.4993783235549927}, {'word': 'we', 'start': 2.98, 'end': 3.04, 'probability': 0.9681416153907776}, {'word': 'not', 'start': 3.04, 'end': 3.12, 'probability': 0.9989954829216003}, {'word': 'think', 'start': 3.12, 'end': 3.26, 'probability': 0.9933004379272461}, {'word': 'to', 'start': 3.26, 'end': 3.38, 'probability': 0.9929637908935547}, {'word': 'bring', 'start': 3.38, 'end': 3.56, 'probability': 0.9950049519538879}, {'word': 'it?', 'start': 3.56, 'end': 3.74, 'probability': 0.9982435703277588}, {'word': 'I', 'start': 4.9, 'end': 5.12, 'probability': 0.9069612622261047}, {'word': 'hope', 'start': 5.12, 'end': 5.2, 'probability': 0.9932087063789368}, {'word': 'the', 'start': 5.2, 'end': 5.34, 'probability': 0.9914291501045227}, {'word': 'moon', 'start': 5.34, 'end': 5.5, 'probability': 0.9083614349365234}, {'word': 'stays', 'start': 5.5, 'end': 5.82, 'probability': 0.9964021444320679}, {'word': 'out', 'start': 5.82, 'end': 6.18, 'probability': 0.9982824325561523}, {'word': 'though.', 'start': 6.18, 'end': 6.4, 'probability': 0.6331575512886047}]",True
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M017.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M017.wav,Ses02M_impro02_M017,"Our baby has a dad, alright. Daddy is going to be back soon.",Our baby has that. Alright. That is going to be back soon.,0.8275165607531866,"[{'word': 'Our', 'start': 0.0, 'end': 0.14, 'probability': 0.5492210984230042}, {'word': 'baby', 'start': 0.14, 'end': 0.34, 'probability': 0.9813324213027954}, {'word': 'has', 'start': 0.34, 'end': 0.58, 'probability': 0.9727163910865784}, {'word': 'that.', 'start': 0.58, 'end': 0.86, 'probability': 0.8827101588249207}, {'word': 'Alright.', 'start': 1.32, 'end': 1.36, 'probability': 0.33898788690567017}, {'word': 'That', 'start': 3.08, 'end': 3.48, 'probability': 0.9386730790138245}, {'word': 'is', 'start': 3.48, 'end': 3.64, 'probability': 0.7718323469161987}, {'word': 'going', 'start': 3.64, 'end': 3.74, 'probability': 0.5467543601989746}, {'word': 'to', 'start': 3.74, 'end': 3.78, 'probability': 0.9943661689758301}, {'word': 'be', 'start': 3.78, 'end': 3.86, 'probability': 0.9943006038665771}, {'word': 'back', 'start': 3.86, 'end': 4.02, 'probability': 0.9619475603103638}, {'word': 'soon.', 'start': 4.02, 'end': 4.28, 'probability': 0.997356653213501}]",True
3,script,F,hap,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F019.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F019.wav,Ses03F_script03_1_F019,"Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.","Thank you dear. The same applies to you. Except that if I ever so much has caught you looking at another woman, I'll kill you.",0.8409987065632595,"[{'word': 'Thank', 'start': 0.0, 'end': 0.94, 'probability': 0.6768007874488831}, {'word': 'you', 'start': 0.94, 'end': 1.18, 'probability': 0.9688913226127625}, {'word': 'dear.', 'start': 1.18, 'end': 1.4, 'probability': 0.48202911019325256}, {'word': 'The', 'start': 1.88, 'end': 1.96, 'probability': 0.7798892259597778}, {'word': 'same', 'start': 1.96, 'end': 2.12, 'probability': 0.9973911046981812}, {'word': 'applies', 'start': 2.12, 'end': 2.38, 'probability': 0.9978944659233093}, {'word': 'to', 'start': 2.38, 'end': 2.64, 'probability': 0.997441291809082}, {'word': 'you.', 'start': 2.64, 'end': 2.94, 'probability': 0.9902563095092773}, {'word': 'Except', 'start': 3.4, 'end': 3.76, 'probability': 0.8385087847709656}, {'word': 'that', 'start': 3.76, 'end': 4.02, 'probability': 0.9235378503799438}, {'word': 'if', 'start': 4.02, 'end': 4.22, 'probability': 0.9712589383125305}, {'word': 'I', 'start': 4.22, 'end': 4.48, 'probability': 0.9467923045158386}, {'word': 'ever', 'start': 4.48, 'end': 4.66, 'probability': 0.445478230714798}, {'word': 'so', 'start': 4.66, 'end': 4.94, 'probability': 0.9650255441665649}, {'word': 'much', 'start': 4.94, 'end': 5.2, 'probability': 0.9994257688522339}, {'word': 'has', 'start': 5.2, 'end': 5.36, 'probability': 0.7509260177612305}, {'word': 'caught', 'start': 5.36, 'end': 5.52, 'probability': 0.00015496571722906083}, {'word': 'you', 'start': 5.52, 'end': 5.68, 'probability': 0.9832159876823425}, {'word': 'looking', 'start': 5.68, 'end': 5.94, 'probability': 0.43442410230636597}, {'word': 'at', 'start': 5.94, 'end': 6.14, 'probability': 0.9949295520782471}, {'word': 'another', 'start': 6.14, 'end': 6.38, 'probability': 0.9810068011283875}, {'word': 'woman,', 'start': 6.38, 'end': 6.68, 'probability': 0.996046245098114}, {'word': ""I'll"", 'start': 7.16, 'end': 7.62, 'probability': 0.9132351279258728}, {'word': 'kill', 'start': 7.62, 'end': 7.8, 'probability': 0.9953317046165466}, {'word': 'you.', 'start': 7.8, 'end': 8.14, 'probability': 0.9950761198997498}]",True
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_M001.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_M001.wav,Ses04F_impro05_M001,Did you file a complaint already?,Did you file complaint already?,0.8428253471851349,"[{'word': 'Did', 'start': 0.0, 'end': 0.6, 'probability': 0.8354682922363281}, {'word': 'you', 'start': 0.6, 'end': 0.82, 'probability': 0.9892200827598572}, {'word': 'file', 'start': 0.82, 'end': 1.28, 'probability': 0.928677499294281}, {'word': 'complaint', 'start': 1.28, 'end': 1.78, 'probability': 0.4853146970272064}, {'word': 'already?', 'start': 1.78, 'end': 2.32, 'probability': 0.9754461646080017}]",True
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M030.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M030.wav,Ses01M_script02_1_M030,"Yeah, they do.","Yeah, they do.",0.8485792676607767,"[{'word': 'Yeah,', 'start': 0.36, 'end': 0.68, 'probability': 0.6138542890548706}, {'word': 'they', 'start': 0.76, 'end': 0.82, 'probability': 0.933936357498169}, {'word': 'do.', 'start': 0.82, 'end': 0.98, 'probability': 0.9979471564292908}]",True
3,impro,M,ang,4,4,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M027.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M027.wav,Ses03M_impro05b_M027,"And and, in about...",And it about...,0.3351998080809911,"[{'word': 'And', 'start': 0.0, 'end': 0.7, 'probability': 0.2496567666530609}, {'word': 'it', 'start': 0.7, 'end': 1.08, 'probability': 0.2991565763950348}, {'word': 'about...', 'start': 1.08, 'end': 2.34, 'probability': 0.4567860811948776}]",True
1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F018.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F018.wav,Ses01M_impro05_F018,--arriving any time soon.,arriving anytime soon.,0.6551607946554819,"[{'word': 'arriving', 'start': 0.0, 'end': 0.9, 'probability': 0.2641998827457428}, {'word': 'anytime', 'start': 0.9, 'end': 1.26, 'probability': 0.7032796740531921}, {'word': 'soon.', 'start': 1.26, 'end': 1.58, 'probability': 0.998002827167511}]",True
3,script,M,hap,3,3,Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M019.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M019.wav,Ses03M_script01_3_M019,"Oh God.  Annie, I kissed Annie.  I kissed Annie.","Oh god. Annie, I kissed Annie. I kissed Annie.",0.8422840966118706,"[{'word': 'Oh', 'start': 0.0, 'end': 0.92, 'probability': 0.4392443597316742}, {'word': 'god.', 'start': 0.92, 'end': 1.24, 'probability': 0.38971856236457825}, {'word': 'Annie,', 'start': 2.1, 'end': 2.4, 'probability': 0.865463137626648}, {'word': 'I', 'start': 2.56, 'end': 2.62, 'probability': 0.9823550581932068}, {'word': 'kissed', 'start': 2.62, 'end': 2.96, 'probability': 0.9872180819511414}, {'word': 'Annie.', 'start': 2.96, 'end': 3.38, 'probability': 0.9750646352767944}, {'word': 'I', 'start': 4.38, 'end': 5.3, 'probability': 0.9751814007759094}, {'word': 'kissed', 'start': 5.3, 'end': 5.78, 'probability': 0.9751010537147522}, {'word': 'Annie.', 'start': 5.78, 'end': 6.24, 'probability': 0.9912105798721313}]",True
